trip_id,duration,start_time,end_time,start_station_id,start_lat,start_lon,end_station_id,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type
88687695,420,1/8/2017 15:09,1/8/2017 15:16,3026,39.94138,-75.145638,3100,39.927769,-75.151031,3406,30,One Way,Indego30
88687694,540,1/8/2017 15:16,1/8/2017 15:25,3038,39.947811,-75.194092,3066,39.94561,-75.173477,3417,30,One Way,Indego30
88687688,1080,1/8/2017 15:29,1/8/2017 15:47,3031,39.980049,-75.15522,3031,39.980049,-75.15522,5378,30,Round Trip,Indego30
88687689,1080,1/8/2017 15:29,1/8/2017 15:47,3028,39.940609,-75.149582,3018,39.952728,-75.15979,5295,30,One Way,Indego30
88687685,600,1/8/2017 15:31,1/8/2017 15:41,3043,39.93082,-75.174744,3066,39.94561,-75.173477,5390,30,One Way,Indego30
88687682,540,1/8/2017 15:33,1/8/2017 15:42,3032,39.945271,-75.17971,3101,39.942951,-75.159554,2516,30,One Way,Indego30
88687681,420,1/8/2017 15:35,1/8/2017 15:42,3012,39.942181,-75.177467,3023,39.950481,-75.172859,3690,30,One Way,Indego30
88687679,840,1/8/2017 15:41,1/8/2017 15:55,3007,39.945171,-75.159927,3043,39.93082,-75.174744,5200,30,One Way,Indego30
88717189,16920,1/8/2017 15:47,1/8/2017 20:29,3021,39.953899,-75.169022,3000,,,2663,30,One Way,Indego30
88687678,360,1/8/2017 15:48,1/8/2017 15:54,3021,39.953899,-75.169022,3033,39.95005,-75.156723,5151,30,One Way,Indego30
88693552,600,1/8/2017 16:01,1/8/2017 16:11,3034,39.933151,-75.162483,3007,39.945171,-75.159927,11023,30,One Way,Indego30
88693550,840,1/8/2017 16:07,1/8/2017 16:21,3022,39.95472,-75.183228,3074,39.955109,-75.209869,5138,30,One Way,Indego30
88693549,480,1/8/2017 16:09,1/8/2017 16:17,3028,39.940609,-75.149582,3010,39.947109,-75.166183,3645,30,One Way,Indego30
88693548,540,1/8/2017 16:14,1/8/2017 16:23,3057,39.963711,-75.181602,3108,39.953159,-75.165512,11037,30,One Way,Indego30
88693547,600,1/8/2017 16:14,1/8/2017 16:24,3101,39.942951,-75.159554,3032,39.945271,-75.17971,2516,30,One Way,Indego30
88693546,960,1/8/2017 16:16,1/8/2017 16:32,3006,39.952202,-75.20311,3054,39.962502,-75.174202,5129,30,One Way,Indego30
88693545,1200,1/8/2017 16:24,1/8/2017 16:44,3057,39.963711,-75.181602,3053,39.932308,-75.181541,3338,30,One Way,Indego30
88699436,3000,1/8/2017 16:25,1/8/2017 17:15,3031,39.980049,-75.15522,3031,39.980049,-75.15522,5209,30,Round Trip,Indego30
88693542,720,1/8/2017 16:25,1/8/2017 16:37,3027,39.957081,-75.201767,3023,39.950481,-75.172859,2699,30,One Way,Indego30
88693543,540,1/8/2017 16:25,1/8/2017 16:34,3034,39.933151,-75.162483,3018,39.952728,-75.15979,5182,30,One Way,Indego30
88693540,360,1/8/2017 16:27,1/8/2017 16:33,3008,39.980782,-75.150551,3097,39.978882,-75.133392,5198,30,One Way,Indego30
88693539,600,1/8/2017 16:30,1/8/2017 16:40,3077,39.972069,-75.163513,3041,39.968491,-75.13546,5380,30,One Way,Indego30
88693538,240,1/8/2017 16:32,1/8/2017 16:36,3115,39.97263,-75.167572,3058,39.967159,-75.170013,3335,30,One Way,Indego30
88699428,1740,1/8/2017 16:35,1/8/2017 17:04,3067,39.964111,-75.19973,3067,39.964111,-75.19973,3627,30,Round Trip,Indego30
88693537,480,1/8/2017 16:35,1/8/2017 16:43,3028,39.940609,-75.149582,3046,39.950119,-75.144722,2684,30,One Way,Indego30
88693536,300,1/8/2017 16:37,1/8/2017 16:42,3058,39.967159,-75.170013,3040,39.962891,-75.166061,3680,30,One Way,Indego30
88693535,420,1/8/2017 16:37,1/8/2017 16:44,3010,39.947109,-75.166183,3025,39.937241,-75.161201,3645,30,One Way,Indego30
88699425,1380,1/8/2017 16:40,1/8/2017 17:03,3047,39.95071,-75.149208,3053,39.932308,-75.181541,2583,30,One Way,Indego30
88693534,780,1/8/2017 16:42,1/8/2017 16:55,3043,39.93082,-75.174744,3007,39.945171,-75.159927,5200,30,One Way,Indego30
88699423,1320,1/8/2017 16:44,1/8/2017 17:06,3125,39.943909,-75.167351,3097,39.978882,-75.133392,5157,30,One Way,Indego30
88693533,660,1/8/2017 16:47,1/8/2017 16:58,3063,39.946331,-75.1698,3030,39.93935,-75.157158,2652,30,One Way,Indego30
88693532,300,1/8/2017 16:48,1/8/2017 16:53,3023,39.950481,-75.172859,3060,39.959229,-75.170357,11040,30,One Way,Indego30
88693531,60,1/8/2017 16:49,1/8/2017 16:50,3032,39.945271,-75.17971,3032,39.945271,-75.17971,2516,30,Round Trip,Indego30
88699419,600,1/8/2017 16:50,1/8/2017 17:00,3032,39.945271,-75.17971,3054,39.962502,-75.174202,2516,30,One Way,Indego30
88699418,480,1/8/2017 17:05,1/8/2017 17:13,3054,39.962502,-75.174202,3121,39.97274,-75.17939,2516,30,One Way,Indego30
88699417,420,1/8/2017 17:16,1/8/2017 17:23,3069,39.937038,-75.150383,3086,39.940189,-75.166908,11042,0,One Way,Walk-up
88699416,360,1/8/2017 17:21,1/8/2017 17:27,3033,39.95005,-75.156723,3015,39.94735,-75.148857,3507,30,One Way,Indego30
88699415,300,1/8/2017 17:22,1/8/2017 17:27,3066,39.94561,-75.173477,3062,39.951969,-75.179428,3534,30,One Way,Indego30
88699414,1080,1/8/2017 17:22,1/8/2017 17:40,3034,39.933151,-75.162483,3000,,,5195,30,One Way,Indego30
88699413,1440,1/8/2017 17:29,1/8/2017 17:53,3057,39.963711,-75.181602,3053,39.932308,-75.181541,2681,30,One Way,Indego30
88699412,360,1/8/2017 17:36,1/8/2017 17:42,3023,39.950481,-75.172859,3012,39.942181,-75.177467,5303,30,One Way,Indego30
88699411,540,1/8/2017 17:41,1/8/2017 17:50,3108,39.953159,-75.165512,3068,39.93549,-75.167107,2563,30,One Way,Indego30
88699410,480,1/8/2017 17:43,1/8/2017 17:51,3066,39.94561,-75.173477,3062,39.951969,-75.179428,5204,30,One Way,Indego30
88699409,360,1/8/2017 17:49,1/8/2017 17:55,3125,39.943909,-75.167351,3101,39.942951,-75.159554,2587,30,One Way,Indego30
88705314,780,1/8/2017 17:49,1/8/2017 18:02,3033,39.95005,-75.156723,3073,39.96143,-75.15242,3440,30,One Way,Indego30
88699408,600,1/8/2017 17:49,1/8/2017 17:59,3054,39.962502,-75.174202,3010,39.947109,-75.166183,3429,30,One Way,Indego30
88705312,840,1/8/2017 18:01,1/8/2017 18:15,3007,39.945171,-75.159927,3100,39.927769,-75.151031,11023,30,One Way,Indego30
88705311,540,1/8/2017 18:04,1/8/2017 18:13,3054,39.962502,-75.174202,3061,39.95425,-75.177612,3498,30,One Way,Indego30
88705310,360,1/8/2017 18:05,1/8/2017 18:11,3023,39.950481,-75.172859,3012,39.942181,-75.177467,5121,30,One Way,Indego30
88705308,540,1/8/2017 18:06,1/8/2017 18:15,3010,39.947109,-75.166183,3046,39.950119,-75.144722,3429,30,One Way,Indego30
88705307,960,1/8/2017 18:09,1/8/2017 18:25,3062,39.951969,-75.179428,3060,39.959229,-75.170357,5204,30,One Way,Indego30
88705306,600,1/8/2017 18:15,1/8/2017 18:25,3033,39.95005,-75.156723,3059,39.96265,-75.161743,5151,30,One Way,Indego30
88705305,540,1/8/2017 18:15,1/8/2017 18:24,3101,39.942951,-75.159554,3010,39.947109,-75.166183,5264,30,One Way,Indego30
88705304,480,1/8/2017 18:25,1/8/2017 18:33,3046,39.950119,-75.144722,3052,39.947319,-75.156952,6723,30,One Way,Indego30
88705303,1380,1/8/2017 18:33,1/8/2017 18:56,3007,39.945171,-75.159927,3012,39.942181,-75.177467,2708,30,One Way,Indego30
88705302,840,1/8/2017 18:41,1/8/2017 18:55,3073,39.96143,-75.15242,3125,39.943909,-75.167351,5352,30,One Way,Indego30
88705301,360,1/8/2017 18:41,1/8/2017 18:47,3024,39.948219,-75.209084,3006,39.952202,-75.20311,2509,30,One Way,Indego30
88711212,780,1/8/2017 18:52,1/8/2017 19:05,3063,39.946331,-75.1698,3025,39.937241,-75.161201,5223,30,One Way,Indego30
88711210,480,1/8/2017 19:04,1/8/2017 19:12,3040,39.962891,-75.166061,3115,39.97263,-75.167572,3578,30,One Way,Indego30
88711211,420,1/8/2017 19:04,1/8/2017 19:11,3059,39.96265,-75.161743,3070,39.960621,-75.139832,5399,30,One Way,Indego30
88711209,300,1/8/2017 19:07,1/8/2017 19:12,3129,39.946812,-75.193108,3032,39.945271,-75.17971,5126,30,One Way,Indego30
88711208,600,1/8/2017 19:11,1/8/2017 19:21,3006,39.952202,-75.20311,3024,39.948219,-75.209084,2509,30,One Way,Indego30
88711207,960,1/8/2017 19:14,1/8/2017 19:30,3009,39.955761,-75.189819,3109,39.974861,-75.205238,3643,30,One Way,Indego30
88717130,1320,1/8/2017 19:42,1/8/2017 20:04,3041,39.968491,-75.13546,3004,39.953781,-75.163742,3398,30,One Way,Indego30
88717129,360,1/8/2017 19:54,1/8/2017 20:00,3020,39.948872,-75.189857,3012,39.942181,-75.177467,5232,30,One Way,Indego30
88717128,600,1/8/2017 19:55,1/8/2017 20:05,3023,39.950481,-75.172859,3018,39.952728,-75.15979,5415,0,One Way,Walk-up
88717127,660,1/8/2017 20:02,1/8/2017 20:13,3070,39.960621,-75.139832,3075,39.967178,-75.161247,5399,30,One Way,Indego30
88717126,300,1/8/2017 20:07,1/8/2017 20:12,3020,39.948872,-75.189857,3032,39.945271,-75.17971,3663,30,One Way,Indego30
88717125,360,1/8/2017 20:22,1/8/2017 20:28,3059,39.96265,-75.161743,3070,39.960621,-75.139832,3526,30,One Way,Indego30
88717124,480,1/8/2017 20:25,1/8/2017 20:33,3108,39.953159,-75.165512,3022,39.95472,-75.183228,3430,30,One Way,Indego30
88717123,180,1/8/2017 20:35,1/8/2017 20:38,3102,39.968182,-75.180344,3054,39.962502,-75.174202,5230,30,One Way,Indego30
88717122,600,1/8/2017 20:41,1/8/2017 20:51,3050,39.953388,-75.154259,3101,39.942951,-75.159554,3665,30,One Way,Indego30
88717121,180,1/8/2017 20:43,1/8/2017 20:46,3054,39.962502,-75.174202,3102,39.968182,-75.180344,5230,30,One Way,Indego30
88717120,660,1/8/2017 20:48,1/8/2017 20:59,3012,39.942181,-75.177467,3007,39.945171,-75.159927,2708,30,One Way,Indego30
88723052,960,1/8/2017 21:00,1/8/2017 21:16,3057,39.963711,-75.181602,3045,39.947922,-75.162369,3436,30,One Way,Indego30
88723049,660,1/8/2017 21:21,1/8/2017 21:32,3063,39.946331,-75.1698,3025,39.937241,-75.161201,6725,30,One Way,Indego30
88723050,360,1/8/2017 21:21,1/8/2017 21:27,3101,39.942951,-75.159554,3045,39.947922,-75.162369,2587,30,One Way,Indego30
88723048,780,1/8/2017 21:22,1/8/2017 21:35,3018,39.952728,-75.15979,3034,39.933151,-75.162483,2605,30,One Way,Indego30
88723047,1020,1/8/2017 21:31,1/8/2017 21:48,3023,39.950481,-75.172859,3027,39.957081,-75.201767,2699,30,One Way,Indego30
88728983,2160,1/8/2017 21:33,1/8/2017 22:09,3074,39.955109,-75.209869,3074,39.955109,-75.209869,3475,30,Round Trip,Indego30
88723046,540,1/8/2017 21:34,1/8/2017 21:43,3070,39.960621,-75.139832,3059,39.96265,-75.161743,3526,30,One Way,Indego30
88723045,660,1/8/2017 21:46,1/8/2017 21:57,3078,39.953548,-75.171921,3053,39.932308,-75.181541,5217,30,One Way,Indego30
88723044,240,1/8/2017 21:48,1/8/2017 21:52,3054,39.962502,-75.174202,3102,39.968182,-75.180344,5129,30,One Way,Indego30
88728979,540,1/8/2017 22:06,1/8/2017 22:15,3045,39.947922,-75.162369,3032,39.945271,-75.17971,3436,30,One Way,Indego30
88728978,120,1/8/2017 22:52,1/8/2017 22:54,3007,39.945171,-75.159927,3052,39.947319,-75.156952,3449,30,One Way,Indego30
88740277,240,1/9/2017 0:11,1/9/2017 0:15,3023,39.950481,-75.172859,3066,39.94561,-75.173477,3690,30,One Way,Indego30
88740276,420,1/9/2017 0:28,1/9/2017 0:35,3010,39.947109,-75.166183,3068,39.93549,-75.167107,5264,30,One Way,Indego30
88740275,420,1/9/2017 0:50,1/9/2017 0:57,3066,39.94561,-75.173477,3043,39.93082,-75.174744,5323,30,One Way,Indego30
88745638,360,1/9/2017 1:35,1/9/2017 1:41,3028,39.940609,-75.149582,3100,39.927769,-75.151031,5389,30,One Way,Indego30
88761731,1020,1/9/2017 3:57,1/9/2017 4:14,3093,39.988369,-75.187012,3061,39.95425,-75.177612,3360,30,One Way,Indego30
88761730,480,1/9/2017 4:21,1/9/2017 4:29,3063,39.946331,-75.1698,3020,39.948872,-75.189857,2555,30,One Way,Indego30
88767099,600,1/9/2017 5:23,1/9/2017 5:33,3108,39.953159,-75.165512,3022,39.95472,-75.183228,2594,30,One Way,Indego30
88767098,660,1/9/2017 5:29,1/9/2017 5:40,3013,39.963169,-75.147919,3021,39.953899,-75.169022,2685,30,One Way,Indego30
88805838,22980,1/9/2017 5:38,1/9/2017 12:01,3101,39.942951,-75.159554,3045,39.947922,-75.162369,3367,30,One Way,Indego30
88788932,13380,1/9/2017 5:38,1/9/2017 9:21,3073,39.96143,-75.15242,3000,,,3440,30,One Way,Indego30
88767097,360,1/9/2017 5:42,1/9/2017 5:48,3115,39.97263,-75.167572,3056,39.976688,-75.158127,5372,30,One Way,Indego30
88805836,22680,1/9/2017 5:43,1/9/2017 12:01,3103,39.977139,-75.179398,3045,39.947922,-75.162369,5327,30,One Way,Indego30
88788929,12300,1/9/2017 5:48,1/9/2017 9:13,3102,39.968182,-75.180344,3033,39.95005,-75.156723,3458,30,One Way,Indego30
88767096,540,1/9/2017 5:48,1/9/2017 5:57,3102,39.968182,-75.180344,3022,39.95472,-75.183228,3720,30,One Way,Indego30
88772476,540,1/9/2017 5:57,1/9/2017 6:06,3012,39.942181,-75.177467,3020,39.948872,-75.189857,5303,30,One Way,Indego30
88772475,420,1/9/2017 5:59,1/9/2017 6:06,3074,39.955109,-75.209869,3029,39.9538,-75.194794,5138,30,One Way,Indego30
88772474,420,1/9/2017 6:04,1/9/2017 6:11,3012,39.942181,-75.177467,3023,39.950481,-75.172859,5121,30,One Way,Indego30
88772473,420,1/9/2017 6:07,1/9/2017 6:14,3012,39.942181,-75.177467,3023,39.950481,-75.172859,5232,30,One Way,Indego30
88788924,11100,1/9/2017 6:14,1/9/2017 9:19,3108,39.953159,-75.165512,3000,,,11007,30,One Way,Indego30
88772472,660,1/9/2017 6:23,1/9/2017 6:34,3022,39.95472,-75.183228,3102,39.968182,-75.180344,5259,30,One Way,Indego30
88772471,960,1/9/2017 6:25,1/9/2017 6:41,3102,39.968182,-75.180344,3020,39.948872,-75.189857,3515,30,One Way,Indego30
88805826,20100,1/9/2017 6:26,1/9/2017 12:01,3007,39.945171,-75.159927,3045,39.947922,-75.162369,2708,30,One Way,Indego30
88772469,1200,1/9/2017 6:33,1/9/2017 6:53,3051,39.967442,-75.175072,3038,39.947811,-75.194092,11017,30,One Way,Indego30
88772470,1140,1/9/2017 6:33,1/9/2017 6:52,3104,39.96664,-75.192093,3101,39.942951,-75.159554,3726,30,One Way,Indego30
88772468,840,1/9/2017 6:36,1/9/2017 6:50,3007,39.945171,-75.159927,3129,39.946812,-75.193108,3639,30,One Way,Indego30
88772467,480,1/9/2017 6:43,1/9/2017 6:51,3063,39.946331,-75.1698,3025,39.937241,-75.161201,3693,30,One Way,Indego30
88777876,840,1/9/2017 6:47,1/9/2017 7:01,3032,39.945271,-75.17971,3022,39.95472,-75.183228,3472,30,One Way,Indego30
88777875,1140,1/9/2017 6:49,1/9/2017 7:08,3114,39.937752,-75.180122,3129,39.946812,-75.193108,11027,30,One Way,Indego30
88777873,720,1/9/2017 6:50,1/9/2017 7:02,3115,39.97263,-75.167572,3021,39.953899,-75.169022,5287,30,One Way,Indego30
88794505,11460,1/9/2017 6:51,1/9/2017 10:02,3074,39.955109,-75.209869,3034,39.933151,-75.162483,3475,30,One Way,Indego30
88777872,300,1/9/2017 6:58,1/9/2017 7:03,3052,39.947319,-75.156952,3028,39.940609,-75.149582,3449,30,One Way,Indego30
88777871,360,1/9/2017 7:03,1/9/2017 7:09,3032,39.945271,-75.17971,3061,39.95425,-75.177612,3452,30,One Way,Indego30
88777870,540,1/9/2017 7:06,1/9/2017 7:15,3012,39.942181,-75.177467,3020,39.948872,-75.189857,2591,30,One Way,Indego30
88777869,480,1/9/2017 7:06,1/9/2017 7:14,3012,39.942181,-75.177467,3129,39.946812,-75.193108,3437,30,One Way,Indego30
88777868,360,1/9/2017 7:08,1/9/2017 7:14,3013,39.963169,-75.147919,3047,39.95071,-75.149208,2709,30,One Way,Indego30
88777867,120,1/9/2017 7:13,1/9/2017 7:15,3019,39.954029,-75.149834,3047,39.95071,-75.149208,5240,30,One Way,Indego30
88777865,600,1/9/2017 7:17,1/9/2017 7:27,3052,39.947319,-75.156952,3028,39.940609,-75.149582,6723,30,One Way,Indego30
88777864,900,1/9/2017 7:17,1/9/2017 7:32,3120,39.97522,-75.186691,3009,39.955761,-75.189819,3326,30,One Way,Indego30
88777863,480,1/9/2017 7:20,1/9/2017 7:28,3040,39.962891,-75.166061,3108,39.953159,-75.165512,3303,30,One Way,Indego30
88777862,780,1/9/2017 7:29,1/9/2017 7:42,3051,39.967442,-75.175072,3021,39.953899,-75.169022,3535,30,One Way,Indego30
88777861,60,1/9/2017 7:31,1/9/2017 7:32,3049,39.945091,-75.142502,3049,39.945091,-75.142502,5202,30,Round Trip,Indego30
88777860,900,1/9/2017 7:32,1/9/2017 7:47,3049,39.945091,-75.142502,3032,39.945271,-75.17971,5202,30,One Way,Indego30
88777859,600,1/9/2017 7:39,1/9/2017 7:49,3066,39.94561,-75.173477,3038,39.947811,-75.194092,3504,30,One Way,Indego30
88777858,840,1/9/2017 7:42,1/9/2017 7:56,3051,39.967442,-75.175072,3022,39.95472,-75.183228,3409,365,One Way,IndegoFlex
88777856,480,1/9/2017 7:44,1/9/2017 7:52,3023,39.950481,-75.172859,3012,39.942181,-75.177467,5232,30,One Way,Indego30
88777855,540,1/9/2017 7:44,1/9/2017 7:53,3053,39.932308,-75.181541,3062,39.951969,-75.179428,5217,30,One Way,Indego30
88777857,780,1/9/2017 7:44,1/9/2017 7:57,3028,39.940609,-75.149582,3010,39.947109,-75.166183,3457,30,One Way,Indego30
88777854,540,1/9/2017 7:45,1/9/2017 7:54,3009,39.955761,-75.189819,3032,39.945271,-75.17971,3521,0,One Way,Walk-up
88777853,660,1/9/2017 7:46,1/9/2017 7:57,3032,39.945271,-75.17971,3029,39.9538,-75.194794,5168,30,One Way,Indego30
88777851,600,1/9/2017 7:47,1/9/2017 7:57,3012,39.942181,-75.177467,3021,39.953899,-75.169022,3329,30,One Way,Indego30
88777850,480,1/9/2017 7:48,1/9/2017 7:56,3063,39.946331,-75.1698,3022,39.95472,-75.183228,3298,30,One Way,Indego30
88777849,60,1/9/2017 7:48,1/9/2017 7:49,3012,39.942181,-75.177467,3012,39.942181,-75.177467,3280,30,Round Trip,Indego30
88777847,420,1/9/2017 7:49,1/9/2017 7:56,3012,39.942181,-75.177467,3021,39.953899,-75.169022,5333,30,One Way,Indego30
88783328,1140,1/9/2017 7:49,1/9/2017 8:08,3024,39.948219,-75.209084,3021,39.953899,-75.169022,3612,30,One Way,Indego30
88777848,600,1/9/2017 7:49,1/9/2017 7:59,3112,39.953732,-75.218246,3000,,,5133,30,One Way,Indego30
88788886,4980,1/9/2017 7:50,1/9/2017 9:13,3037,39.954239,-75.161377,3033,39.95005,-75.156723,5273,30,One Way,Indego30
88783327,1560,1/9/2017 7:51,1/9/2017 8:17,3112,39.953732,-75.218246,3006,39.952202,-75.20311,5186,30,One Way,Indego30
88783326,1020,1/9/2017 7:52,1/9/2017 8:09,3107,39.982029,-75.18866,3021,39.953899,-75.169022,2655,30,One Way,Indego30
88783325,540,1/9/2017 7:53,1/9/2017 8:02,3032,39.945271,-75.17971,3021,39.953899,-75.169022,5202,30,One Way,Indego30
88783324,300,1/9/2017 7:56,1/9/2017 8:01,3022,39.95472,-75.183228,3023,39.950481,-75.172859,3430,30,One Way,Indego30
88783323,480,1/9/2017 7:56,1/9/2017 8:04,3012,39.942181,-75.177467,3021,39.953899,-75.169022,5232,30,One Way,Indego30
88783322,480,1/9/2017 7:58,1/9/2017 8:06,3051,39.967442,-75.175072,3021,39.953899,-75.169022,3454,30,One Way,Indego30
88783320,120,1/9/2017 7:59,1/9/2017 8:01,3059,39.96265,-75.161743,3059,39.96265,-75.161743,2499,30,Round Trip,Indego30
88783318,480,1/9/2017 8:01,1/9/2017 8:09,3059,39.96265,-75.161743,3021,39.953899,-75.169022,3586,30,One Way,Indego30
88783319,720,1/9/2017 8:01,1/9/2017 8:13,3032,39.945271,-75.17971,3101,39.942951,-75.159554,5260,30,One Way,Indego30
88783314,780,1/9/2017 8:04,1/9/2017 8:17,3065,39.970699,-75.151711,3004,39.953781,-75.163742,3560,30,One Way,Indego30
88783315,1020,1/9/2017 8:04,1/9/2017 8:21,3028,39.940609,-75.149582,3021,39.953899,-75.169022,5402,30,One Way,Indego30
88783313,420,1/9/2017 8:06,1/9/2017 8:13,3013,39.963169,-75.147919,3019,39.954029,-75.149834,2626,30,One Way,Indego30
88783312,1320,1/9/2017 8:07,1/9/2017 8:29,3054,39.962502,-75.174202,3015,39.94735,-75.148857,2649,30,One Way,Indego30
88783311,840,1/9/2017 8:07,1/9/2017 8:21,3059,39.96265,-75.161743,3047,39.95071,-75.149208,5175,30,One Way,Indego30
88783309,360,1/9/2017 8:08,1/9/2017 8:14,3069,39.937038,-75.150383,3015,39.94735,-75.148857,3310,30,One Way,Indego30
88783305,960,1/9/2017 8:13,1/9/2017 8:29,3122,39.980621,-75.1735,3017,39.98003,-75.143707,2717,30,One Way,Indego30
88783304,1260,1/9/2017 8:13,1/9/2017 8:34,3099,39.93401,-75.15094,3021,39.953899,-75.169022,3581,30,One Way,Indego30
88783307,1260,1/9/2017 8:13,1/9/2017 8:34,3101,39.942951,-75.159554,3038,39.947811,-75.194092,5322,30,One Way,Indego30
88783306,600,1/9/2017 8:13,1/9/2017 8:23,3064,39.9384,-75.173271,3021,39.953899,-75.169022,5312,30,One Way,Indego30
88783301,960,1/9/2017 8:15,1/9/2017 8:31,3053,39.932308,-75.181541,3021,39.953899,-75.169022,3338,30,One Way,Indego30
88783303,1200,1/9/2017 8:15,1/9/2017 8:35,3095,39.987709,-75.180519,3123,39.980042,-75.170883,5391,30,One Way,Indego30
88783300,420,1/9/2017 8:16,1/9/2017 8:23,3054,39.962502,-75.174202,3061,39.95425,-75.177612,11016,30,One Way,Indego30
88783299,480,1/9/2017 8:18,1/9/2017 8:26,3066,39.94561,-75.173477,3108,39.953159,-75.165512,5184,0,One Way,Walk-up
88783297,840,1/9/2017 8:19,1/9/2017 8:33,3012,39.942181,-75.177467,3018,39.952728,-75.15979,5299,30,One Way,Indego30
88783295,600,1/9/2017 8:22,1/9/2017 8:32,3054,39.962502,-75.174202,3022,39.95472,-75.183228,5332,30,One Way,Indego30
88783292,240,1/9/2017 8:22,1/9/2017 8:26,3073,39.96143,-75.15242,3059,39.96265,-75.161743,2546,30,One Way,Indego30
88800075,11460,1/9/2017 8:22,1/9/2017 11:33,3098,39.934311,-75.160423,3000,,,2696,30,One Way,Indego30
88783290,480,1/9/2017 8:23,1/9/2017 8:31,3030,39.93935,-75.157158,3063,39.946331,-75.1698,3399,30,One Way,Indego30
88783288,600,1/9/2017 8:27,1/9/2017 8:37,3073,39.96143,-75.15242,3065,39.970699,-75.151711,3626,30,One Way,Indego30
88783287,720,1/9/2017 8:28,1/9/2017 8:40,3007,39.945171,-75.159927,3078,39.953548,-75.171921,3640,30,One Way,Indego30
88783286,540,1/9/2017 8:30,1/9/2017 8:39,3030,39.93935,-75.157158,3010,39.947109,-75.166183,6697,30,One Way,Indego30
88783284,600,1/9/2017 8:32,1/9/2017 8:42,3013,39.963169,-75.147919,3040,39.962891,-75.166061,2512,30,One Way,Indego30
88783283,420,1/9/2017 8:32,1/9/2017 8:39,3032,39.945271,-75.17971,3021,39.953899,-75.169022,5331,30,One Way,Indego30
88783281,300,1/9/2017 8:33,1/9/2017 8:38,3028,39.940609,-75.149582,3046,39.950119,-75.144722,2567,30,One Way,Indego30
88783282,840,1/9/2017 8:33,1/9/2017 8:47,3120,39.97522,-75.186691,3056,39.976688,-75.158127,3648,30,One Way,Indego30
88783280,420,1/9/2017 8:34,1/9/2017 8:41,3022,39.95472,-75.183228,3038,39.947811,-75.194092,5332,30,One Way,Indego30
88783279,540,1/9/2017 8:35,1/9/2017 8:44,3071,39.961731,-75.187881,3004,39.953781,-75.163742,3334,30,One Way,Indego30
88783278,780,1/9/2017 8:35,1/9/2017 8:48,3007,39.945171,-75.159927,3110,39.96175,-75.136414,5200,30,One Way,Indego30
88783277,480,1/9/2017 8:36,1/9/2017 8:44,3054,39.962502,-75.174202,3022,39.95472,-75.183228,2728,30,One Way,Indego30
88783275,840,1/9/2017 8:36,1/9/2017 8:50,3025,39.937241,-75.161201,3108,39.953159,-75.165512,2550,30,One Way,Indego30
88783274,720,1/9/2017 8:36,1/9/2017 8:48,3064,39.9384,-75.173271,3015,39.94735,-75.148857,3652,30,One Way,Indego30
88783273,480,1/9/2017 8:37,1/9/2017 8:45,3040,39.962891,-75.166061,3004,39.953781,-75.163742,3378,30,One Way,Indego30
88876242,55560,1/9/2017 8:38,1/10/2017 0:04,3051,39.967442,-75.175072,3021,39.953899,-75.169022,2527,30,One Way,Indego30
88783272,900,1/9/2017 8:38,1/9/2017 8:53,3026,39.94138,-75.145638,3066,39.94561,-75.173477,5413,30,One Way,Indego30
88783271,600,1/9/2017 8:39,1/9/2017 8:49,3102,39.968182,-75.180344,3009,39.955761,-75.189819,5193,30,One Way,Indego30
88783269,660,1/9/2017 8:41,1/9/2017 8:52,3032,39.945271,-75.17971,3018,39.952728,-75.15979,2492,30,One Way,Indego30
88783268,840,1/9/2017 8:42,1/9/2017 8:56,3077,39.972069,-75.163513,3078,39.953548,-75.171921,5123,30,One Way,Indego30
88788824,1020,1/9/2017 8:43,1/9/2017 9:00,3101,39.942951,-75.159554,3018,39.952728,-75.15979,3726,30,One Way,Indego30
88788823,1200,1/9/2017 8:44,1/9/2017 9:04,3115,39.97263,-75.167572,3129,39.946812,-75.193108,5314,30,One Way,Indego30
88783266,660,1/9/2017 8:45,1/9/2017 8:56,3010,39.947109,-75.166183,3047,39.95071,-75.149208,5324,30,One Way,Indego30
88783265,420,1/9/2017 8:47,1/9/2017 8:54,3050,39.953388,-75.154259,3010,39.947109,-75.166183,3495,30,One Way,Indego30
88783263,600,1/9/2017 8:47,1/9/2017 8:57,3059,39.96265,-75.161743,3021,39.953899,-75.169022,2546,30,One Way,Indego30
88788818,780,1/9/2017 8:47,1/9/2017 9:00,3032,39.945271,-75.17971,3022,39.95472,-75.183228,3436,30,One Way,Indego30
88788816,600,1/9/2017 8:51,1/9/2017 9:01,3007,39.945171,-75.159927,3021,39.953899,-75.169022,5282,30,One Way,Indego30
88788815,660,1/9/2017 8:51,1/9/2017 9:02,3012,39.942181,-75.177467,3021,39.953899,-75.169022,3575,30,One Way,Indego30
88783259,240,1/9/2017 8:53,1/9/2017 8:57,3041,39.968491,-75.13546,3105,39.966518,-75.129959,5369,30,One Way,Indego30
88788812,900,1/9/2017 8:53,1/9/2017 9:08,3066,39.94561,-75.173477,3047,39.95071,-75.149208,2604,30,One Way,Indego30
